layer,expert,rank_sum,action
41,100,305.0,prune
54,106,305.0,prune
9,107,305.0,prune
20,107,305.0,prune
39,96,305.0,prune
37,65,305.0,prune
4,112,305.0,prune
28,112,305.0,prune
2,120,305.0,prune
48,254,305.0,prune
29,255,305.0,prune
26,102,304.0,prune
43,102,304.0,prune
15,19,304.0,prune
0,113,304.0,prune
15,118,304.0,prune
28,104,304.0,prune
42,106,304.0,prune
11,65,304.0,prune
39,125,304.0,prune
37,70,304.0,prune
47,87,304.0,prune
56,88,304.0,prune
29,93,304.0,prune
8,120,304.0,prune
58,255,304.0,prune
59,18,303.0,prune
18,22,303.0,prune
7,105,303.0,prune
17,105,303.0,prune
4,17,303.0,prune
40,27,303.0,prune
25,97,303.0,prune
38,97,303.0,prune
27,111,303.0,prune
13,80,303.0,prune
9,103,303.0,prune
45,90,303.0,prune
23,106,303.0,prune
4,107,303.0,prune
0,96,303.0,prune
30,67,303.0,prune
29,73,303.0,prune
22,74,303.0,prune
25,78,303.0,prune
13,86,303.0,prune
4,87,303.0,prune
37,18,302.0,prune
22,23,302.0,prune
13,22,302.0,prune
32,28,302.0,prune
41,24,302.0,prune
46,98,302.0,prune
23,97,302.0,prune
0,117,302.0,prune
38,117,302.0,prune
55,121,302.0,prune
11,96,302.0,prune
51,66,302.0,prune
36,89,302.0,prune
52,92,302.0,prune
54,95,302.0,prune
23,254,302.0,prune
6,14,301.0,prune
29,102,301.0,prune
16,13,301.0,prune
11,98,301.0,prune
48,15,301.0,prune
59,80,301.0,prune
7,90,301.0,prune
39,109,301.0,prune
22,73,301.0,prune
24,120,301.0,prune
43,63,300.0,prune
32,23,300.0,prune
58,62,300.0,prune
50,64,300.0,prune
8,27,300.0,prune
56,114,300.0,prune
4,111,300.0,prune
2,90,300.0,prune
48,90,300.0,prune
22,106,300.0,prune
10,67,300.0,prune
58,70,300.0,prune
23,71,300.0,prune
39,78,300.0,prune
10,94,300.0,prune
39,95,300.0,prune
18,112,300.0,prune
11,122,300.0,prune
58,122,300.0,prune
35,18,299.0,prune
28,14,299.0,prune
26,22,299.0,prune
57,105,299.0,prune
9,62,299.0,prune
18,24,299.0,prune
10,98,299.0,prune
8,114,299.0,prune
28,118,299.0,prune
26,107,299.0,prune
28,69,299.0,prune
32,74,299.0,prune
51,76,299.0,prune
9,82,299.0,prune
58,88,299.0,prune
44,89,299.0,prune
47,18,298.0,prune
24,12,298.0,prune
53,62,298.0,prune
52,80,298.0,prune
6,19,298.0,prune
40,19,298.0,prune
56,109,298.0,prune
24,96,298.0,prune
2,75,298.0,prune
20,76,298.0,prune
36,83,298.0,prune
50,83,298.0,prune
34,94,298.0,prune
23,12,297.0,prune
44,12,297.0,prune
53,13,297.0,prune
9,105,297.0,prune
3,101,297.0,prune
35,98,297.0,prune
4,27,297.0,prune
51,25,297.0,prune
12,115,297.0,prune
45,19,297.0,prune
31,121,297.0,prune
24,109,297.0,prune
13,75,297.0,prune
17,82,297.0,prune
42,82,297.0,prune
61,95,297.0,prune
45,14,296.0,prune
22,99,296.0,prune
13,24,296.0,prune
29,24,296.0,prune
33,24,296.0,prune
44,114,296.0,prune
18,116,296.0,prune
32,116,296.0,prune
39,80,296.0,prune
32,103,296.0,prune
43,103,296.0,prune
36,108,296.0,prune
58,109,296.0,prune
60,110,296.0,prune
5,65,296.0,prune
55,77,296.0,prune
44,78,296.0,prune
19,79,296.0,prune
57,87,296.0,prune
7,95,296.0,prune
55,122,296.0,prune
25,63,295.0,prune
53,23,295.0,prune
16,22,295.0,prune
45,62,295.0,prune
5,17,295.0,prune
1,72,295.0,prune
9,25,295.0,prune
6,80,295.0,prune
52,117,295.0,prune
47,104,295.0,prune
35,65,295.0,prune
29,66,295.0,prune
57,74,295.0,prune
19,83,295.0,prune
43,93,295.0,prune
60,112,295.0,prune
45,120,295.0,prune
4,124,295.0,prune
58,124,295.0,prune
55,12,294.0,prune
0,17,294.0,prune
17,15,294.0,prune
30,15,294.0,prune
2,113,294.0,prune
52,113,294.0,prune
58,90,294.0,prune
54,117,294.0,prune
15,110,294.0,prune
53,69,294.0,prune
15,65,294.0,prune
0,76,294.0,prune
37,89,294.0,prune
33,92,294.0,prune
50,94,294.0,prune
27,120,294.0,prune
49,124,294.0,prune
19,18,293.0,prune
51,102,293.0,prune
42,105,293.0,prune
12,28,293.0,prune
22,101,293.0,prune
57,27,293.0,prune
56,116,293.0,prune
3,113,293.0,prune
51,103,293.0,prune
58,117,293.0,prune
8,106,293.0,prune
45,107,293.0,prune
20,110,293.0,prune
37,69,293.0,prune
5,77,293.0,prune
18,77,293.0,prune
14,84,293.0,prune
6,86,293.0,prune
31,122,293.0,prune
53,254,293.0,prune
28,21,292.0,prune
12,105,292.0,prune
50,105,292.0,prune
14,62,292.0,prune
23,28,292.0,prune
40,24,292.0,prune
16,68,292.0,prune
19,25,292.0,prune
42,115,292.0,prune
47,116,292.0,prune
40,113,292.0,prune
54,104,292.0,prune
10,106,292.0,prune
60,107,292.0,prune
9,66,292.0,prune
32,73,292.0,prune
1,76,292.0,prune
23,76,292.0,prune
52,76,292.0,prune
42,78,292.0,prune
36,81,292.0,prune
40,83,292.0,prune
60,83,292.0,prune
54,86,292.0,prune
33,89,292.0,prune
23,91,292.0,prune
14,12,291.0,prune
53,12,291.0,prune
23,13,291.0,prune
25,23,291.0,prune
32,99,291.0,prune
60,28,291.0,prune
11,101,291.0,prune
39,98,291.0,prune
2,27,291.0,prune
49,104,291.0,prune
3,119,291.0,prune
60,123,291.0,prune
5,106,291.0,prune
38,96,291.0,prune
29,65,291.0,prune
4,67,291.0,prune
31,73,291.0,prune
58,73,291.0,prune
15,74,291.0,prune
57,76,291.0,prune
45,77,291.0,prune
5,83,291.0,prune
10,86,291.0,prune
3,12,290.0,prune
50,102,290.0,prune
41,62,290.0,prune
35,68,290.0,prune
61,80,290.0,prune
9,117,290.0,prune
4,106,290.0,prune
35,108,290.0,prune
10,110,290.0,prune
15,70,290.0,prune
53,74,290.0,prune
26,83,290.0,prune
55,84,290.0,prune
19,94,290.0,prune
8,255,290.0,prune
21,255,290.0,prune
59,21,289.0,prune
29,18,289.0,prune
40,22,289.0,prune
3,24,289.0,prune
17,98,289.0,prune
44,97,289.0,prune
27,72,289.0,prune
42,25,289.0,prune
46,121,289.0,prune
49,123,289.0,prune
28,106,289.0,prune
60,109,289.0,prune
53,110,289.0,prune
49,96,289.0,prune
24,70,289.0,prune
2,73,289.0,prune
21,78,289.0,prune
25,84,289.0,prune
5,86,289.0,prune
51,86,289.0,prune
56,93,289.0,prune
56,120,289.0,prune
29,254,289.0,prune
31,102,288.0,prune
27,24,288.0,prune
39,24,288.0,prune
24,27,288.0,prune
49,27,288.0,prune
61,114,288.0,prune
30,68,288.0,prune
55,103,288.0,prune
58,104,288.0,prune
16,119,288.0,prune
50,119,288.0,prune
22,67,288.0,prune
33,125,288.0,prune
14,71,288.0,prune
61,82,288.0,prune
22,85,288.0,prune
8,86,288.0,prune
40,93,288.0,prune
33,21,287.0,prune
38,21,287.0,prune
59,63,287.0,prune
15,12,287.0,prune
49,12,287.0,prune
27,102,287.0,prune
0,99,287.0,prune
48,17,287.0,prune
26,98,287.0,prune
40,98,287.0,prune
43,72,287.0,prune
48,114,287.0,prune
14,90,287.0,prune
7,117,287.0,prune
2,118,287.0,prune
48,119,287.0,prune
61,110,287.0,prune
49,69,287.0,prune
7,74,287.0,prune
38,75,287.0,prune
48,78,287.0,prune
30,79,287.0,prune
38,79,287.0,prune
12,94,287.0,prune
35,112,287.0,prune
42,120,287.0,prune
8,122,287.0,prune
7,22,286.0,prune
27,99,286.0,prune
54,28,286.0,prune
16,15,286.0,prune
6,97,286.0,prune
10,19,286.0,prune
30,19,286.0,prune
51,113,286.0,prune
51,90,286.0,prune
11,119,286.0,prune
51,110,286.0,prune
3,77,286.0,prune
25,87,286.0,prune
35,87,286.0,prune
19,254,286.0,prune
15,13,285.0,prune
52,111,285.0,prune
18,119,285.0,prune
26,119,285.0,prune
16,65,285.0,prune
19,75,285.0,prune
56,78,285.0,prune
20,79,285.0,prune
29,81,285.0,prune
39,82,285.0,prune
9,85,285.0,prune
40,21,284.0,prune
2,14,284.0,prune
21,12,284.0,prune
11,13,284.0,prune
18,62,284.0,prune
42,64,284.0,prune
13,28,284.0,prune
60,15,284.0,prune
43,114,284.0,prune
20,111,284.0,prune
22,90,284.0,prune
25,118,284.0,prune
34,104,284.0,prune
45,121,284.0,prune
2,100,284.0,prune
45,123,284.0,prune
11,69,284.0,prune
57,65,284.0,prune
59,75,284.0,prune
19,81,284.0,prune
23,81,284.0,prune
23,88,284.0,prune
41,88,284.0,prune
57,94,284.0,prune
52,120,284.0,prune
44,124,284.0,prune
60,254,284.0,prune
61,255,284.0,prune
14,102,283.0,prune
23,99,283.0,prune
21,116,283.0,prune
11,90,283.0,prune
21,121,283.0,prune
41,110,283.0,prune
23,73,283.0,prune
11,81,283.0,prune
28,81,283.0,prune
44,82,283.0,prune
12,83,283.0,prune
21,84,283.0,prune
41,85,283.0,prune
57,91,283.0,prune
6,122,283.0,prune
8,21,282.0,prune
56,21,282.0,prune
2,105,282.0,prune
51,101,282.0,prune
1,15,282.0,prune
4,72,282.0,prune
31,114,282.0,prune
56,115,282.0,prune
10,116,282.0,prune
